Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ecuador,ECU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.31846384,51.16018467,51.02510017,50.97695634,51.02039084,51.09563236,51.17830815,51.26906751,51.36877565,51.48169004,51.61388578,51.7726105,51.95653503,52.1592029,52.37792758,52.6144328,52.87383585,53.15508285,53.45210988,53.76686496,54.09916574,54.43905983,54.78640278,55.14141121,55.49577917,55.83957272,56.16577008,56.47848107,56.7766314,57.05698981,57.32409236,57.57706682,57.80699256,58.01869408,58.22938084,58.44967633,58.68143967,58.92277411,59.17307267,59.43690106,59.72211475,60.0335362,60.36646649,60.7110254,61.05733512,61.40043529,61.73966757,62.06777015,62.37908277,62.67525036,62.95725122,63.22490138,63.48782796,63.75597338,64.03277881,64.32311396,64.62716364,64.93887444,65.30719637,65.66299236,65.9658726,66.26028354
"Egypt, Arab Rep.",EGY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.16428198,54.07731798,54.13365392,54.25499119,54.32689566,54.31750918,54.28236825,54.27614261,54.31154343,54.36799908,54.43018197,54.47649656,54.50298841,54.53025759,54.55273451,54.558502,54.5439619,54.54022682,54.54894788,54.54040558,54.52937983,54.53222745,54.53910749,54.53792331,54.52758021,54.50635757,54.47650608,54.45370179,54.45294512,54.49942808,54.62179993,54.79851216,55.00966992,55.28093486,55.63446798,56.0399011,56.471811,56.93629292,57.43109955,57.94953722,58.49202085,59.04791279,59.62179502,60.20001956,60.74492457,61.2247727,61.62573443,61.97564253,62.26669799,62.47294749,62.57629137,62.60504898,62.55007508,62.43886233,62.3135797,62.15813388,62.06468942,62.03853102,62.02010915,62.02751642,62.0811053,62.17448577
Euro area,EMU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.74218409,64.48569621,64.34267586,64.24751497,64.10868745,63.91921614,63.71086683,63.50331458,63.331816,63.19249214,63.08133677,63.00993732,62.98353563,63.00870547,63.08639657,63.2183092,63.4046388,63.60693097,63.83568442,64.12953381,64.53218493,65.06919887,65.65678694,66.23987595,66.73658938,67.01806427,67.1614202,67.27972142,67.35741909,67.41303538,67.44616704,67.49425978,67.52814334,67.50811165,67.49332826,67.47712596,67.4649915,67.45862847,67.44029097,67.38569674,67.28302582,67.16472587,67.06489739,66.99147813,66.89934368,66.76558705,66.64549494,66.58716158,66.50988611,66.36125778,66.23079118,66.06277869,65.80890252,65.52901819,65.24021166,64.9907534,64.76846747,64.54492039,64.33901821,64.14227701,63.96226856,63.79772511
Eritrea,ERI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.85832129,55.06250913,55.2288101,55.29253861,55.28832531,55.12891145,54.81869605,54.52842577,54.26450188,54.0281961,53.81481644,53.62745113,53.47583134,53.35362853,53.24331907,53.13243736,53.02611913,52.93938462,52.87408994,52.82441722,52.79190389,52.76862334,52.73740745,52.69495829,52.6434578,52.57919934,52.51600126,52.43735426,52.33645748,52.21985399,52.06224767,52.00157413,51.86999682,52.06085839,52.19564259,53.1258163,53.69880881,52.99946194,52.46940754,52.11689996,51.90520459,52.17998994,52.62940131,53.26667899,53.83629744,53.82492058,53.56995416,53.33303716,53.5264735,53.72965879,53.80974907,53.9778711,54.09322277,54.17499022,54.0793609,53.93443904,53.95286435,54.1076318,54.49983739,54.99930262,55.57846917,56.21070781
Spain,ESP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.37133896,64.22876886,64.06877028,64.0294192,63.95214341,63.6794104,63.35501979,63.10290567,62.88423604,62.671107,62.46583092,62.31973859,62.24895115,62.22031591,62.27335308,62.33091402,62.32269187,62.33425187,62.42418679,62.62329649,62.8754201,63.20029966,63.58211064,63.95473537,64.33102772,64.69043916,65.02878568,65.35804122,65.69187155,66.05166668,66.45449155,66.87581447,67.26646216,67.62104294,67.94304044,68.20016882,68.39605918,68.52894743,68.58906268,68.61807954,68.59616012,68.4810164,68.44985812,68.57425884,68.78682669,68.86706292,68.83469223,68.88086165,68.77353261,68.46107896,68.07864831,67.71245387,67.35843122,66.92665989,66.51619317,66.25717172,66.08084123,65.92340344,65.84544086,65.86758921,65.93185805,65.99020657
Estonia,EST,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.2864595,66.03345813,65.97857407,66.01365739,66.09445924,66.15718682,66.24530559,66.31345329,66.25344347,66.19651161,66.16344799,66.06382483,65.94892849,65.91841903,65.95246711,66.00190514,66.0269759,65.98947081,65.92906538,65.87171055,65.85333074,65.92127239,66.04819263,66.13585519,66.24444966,66.4327866,66.52576166,66.49233333,66.38034068,66.22162275,66.11158649,66.05688967,65.96843055,65.86859324,65.81569626,65.78799195,65.81882942,65.92374902,66.18781253,66.83420039,67.38229901,67.5697202,67.71751109,67.87151158,68.01359726,68.08307164,67.97260285,67.78388668,67.67633176,67.53306261,67.32177524,66.99431759,66.5450955,66.06211847,65.55172739,65.09590148,64.6624372,64.25478834,63.9560639,63.66322454,63.35302578,63.1592435
Ethiopia,ETH,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.39890998,54.50627824,54.60152504,54.62514497,54.555524,54.4325659,54.30634808,54.1399882,53.90540368,53.6394811,53.3441475,53.00380045,52.65869586,52.38418735,52.21904261,52.10422927,51.94307,51.77632937,51.64547327,51.52762578,51.41411822,51.31061947,51.2562547,51.35974556,51.59307005,51.7327927,51.75314095,51.63406366,51.38466182,51.14123037,50.91785596,50.67674488,50.47941752,50.34709369,50.23185502,50.17691654,50.13592662,50.03147665,49.90139736,49.81733917,49.79740644,49.84835791,49.98044024,50.16395675,50.36184202,50.57036735,50.82292491,51.10588713,51.40572126,51.75028962,52.14559296,52.58374292,53.05506899,53.54239116,54.03881388,54.5198776,54.98460378,55.44094715,55.85170601,56.21042621,56.55671155,56.90057714
European Union,EUU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.52183798,64.33068679,64.2703602,64.26365201,64.22377203,64.14680935,64.06435654,63.98517521,63.92751407,63.88905667,63.87114705,63.86671583,63.86108418,63.86385829,63.87006861,63.88743942,63.93325838,63.99291664,64.0930178,64.25559248,64.52722279,64.93771729,65.43213811,65.96105956,66.39085432,66.61111661,66.71362261,66.79631426,66.85526615,66.91849658,66.98598448,67.07271438,67.15316036,67.19275656,67.23626069,67.27780411,67.32188684,67.37325469,67.42143349,67.44897628,67.44707174,67.43285208,67.42334929,67.43161252,67.41884465,67.36184831,67.30113228,67.26938977,67.20329782,67.06374782,66.92584458,66.7425697,66.46702794,66.16114007,65.83994151,65.54406586,65.26315211,64.97514981,64.70028698,64.43662989,64.1984957,63.99738069
Fragile and conflict affected situations,FCS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.72628505,56.53965517,56.38748591,56.2231323,56.07002705,55.92206025,55.78642168,55.66346308,55.52886791,55.40217533,55.28663233,55.15544225,55.00409213,54.86739937,54.75483945,54.64631592,54.52761638,54.41333119,54.32562619,54.24376241,54.18502445,54.15430382,54.12166116,54.07941808,54.02814349,53.98706271,53.9516727,53.91073213,53.87767094,53.85907157,53.83435075,53.85322013,53.8728632,53.8730182,53.95254698,54.07477979,54.13224528,54.19357823,54.3116591,54.45699866,54.5887234,54.70406303,54.77926538,54.82963672,54.89467076,54.9723917,55.06322977,55.1448739,55.21096988,55.27567953,55.34062143,55.38791537,55.4100368,55.41918843,55.43206133,55.46432231,55.52383172,55.6039019,55.69674756,55.81456779,55.97133916,56.15220152
Finland,FIN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.28464441,62.78040138,63.39405526,63.95926262,64.41340501,64.806088,65.12993349,65.42923081,65.73498985,65.97721822,66.2263403,66.56520519,66.89585246,67.1371922,67.29448579,67.37261874,67.40865234,67.42293334,67.48614384,67.59845463,67.71508581,67.86496413,67.99261466,68.05967297,68.12534856,68.10497381,67.97188387,67.82960829,67.61999219,67.41622905,67.29716668,67.21269706,67.13494182,67.03163163,66.89399016,66.75273197,66.6690668,66.67466611,66.78090196,66.89390224,66.92835432,66.91890569,66.88314829,66.82469501,66.7302393,66.70290013,66.59869294,66.534939,66.56500451,66.45345456,66.18260888,65.69099764,65.10703965,64.50458519,63.93272323,63.43479769,63.02893479,62.65601116,62.31632315,62.06296925,61.84858109,61.67984889
Fiji,FJI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.76533007,49.79006572,49.87017633,49.98714273,50.17574152,50.339545,50.50025085,50.76799442,51.11081685,51.51991721,52.01148145,52.57114551,53.20262631,53.89963822,54.61569568,55.28161034,55.85894815,56.36996508,56.82986194,57.21258661,57.50428767,57.72527739,57.87611665,57.97448936,58.0474442,58.08545063,58.05522734,58.02315383,58.02562895,58.03276546,58.10098279,58.24507665,58.46178188,58.76493683,59.14560317,59.58174607,60.06049927,60.58189944,61.12169397,61.64491697,62.12843472,62.54374079,62.91085391,63.24653634,63.542517,63.82197986,64.07732908,64.29464839,64.46925804,64.60831001,64.73561029,64.85138787,64.9342688,64.96623253,64.96586788,64.98800698,65.04016351,65.09297691,65.15294952,65.21667413,65.27397216,65.36889357
France,FRA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.0919161,61.99676202,62.11043017,62.2707901,62.38602128,62.46651009,62.50114298,62.50011984,62.50831252,62.52143443,62.52546224,62.50139872,62.47322998,62.46570358,62.50756754,62.61600422,62.80129688,62.97794169,63.13702004,63.33106998,63.64414714,64.13764553,64.65289741,65.12748968,65.55397101,65.74808886,65.77747108,65.84918213,65.91285097,65.92128707,65.84589513,65.69673568,65.56215361,65.47444053,65.41257961,65.36860257,65.34274455,65.32244083,65.27131825,65.19648322,65.12960277,65.08404908,65.06401434,65.07131637,65.06861815,65.07638285,65.12135018,65.12602187,65.03331305,64.87653353,64.71471409,64.42052574,63.97247419,63.51935133,63.08698535,62.70800244,62.39833137,62.11543912,61.85435541,61.62198652,61.43830093,61.30336941
Faroe Islands,FRO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.24196287,59.4599676,59.67022281,59.83043663,59.94531403,59.95625438,59.92668024,59.9014355,59.81584087,59.70192447,59.74801838,59.96037209,60.15291065,60.29839105,60.40707656,60.50558755,60.64621418,60.87606374,61.19074001,61.52778431,61.8397826,62.15348635,62.51061373,62.87652372,63.17270411,63.38233681,63.54893395,63.70423763,63.85076502,63.92924826,63.77556393,63.42594076,63.07832759,62.76609899,62.5172781,62.4563406,62.56740224,62.62543403,62.59445002,62.5969228,62.67041908,62.80787112,62.97182407,63.14950993,63.42873814,63.76484474,63.99933765,64.01476381,63.80921888,63.55630349,63.41355092,63.32785649,63.15468626,62.80308976,62.28992355,62.00977129,61.86868687,61.72743652,61.69070749,61.60194269,61.51006391,61.4292332
"Micronesia, Fed. Sts.",FSM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.99306759,51.67349229,51.34904057,50.99615775,50.63729523,50.4590319,50.43986589,50.38329981,50.29971379,50.21795913,50.13392327,49.96085606,49.72938248,49.54804073,49.41763346,49.49680803,49.75182758,49.9964359,50.13822708,50.19429527,50.27097518,50.37501114,50.50763777,50.67465996,50.87967455,51.12913585,51.43008855,51.75884539,51.96001537,52.05353499,52.19516648,52.39351771,52.52349528,52.58700368,52.79185252,53.26571677,53.90170149,54.54005561,55.1864352,55.87641991,56.52479444,57.04274733,57.47355826,57.84356692,58.22680875,58.65828376,59.13364339,59.66932038,60.20311947,60.6781468,61.24224468,61.6978876,61.97566339,62.29427444,62.57613003,62.82026101,62.97583363,63.05232703,63.13633045,63.18813775,63.28580412,63.42116661
Gabon,GAB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.84378774,60.45791781,60.07163046,59.65673536,59.23018286,58.83897833,58.46084916,58.07359743,57.68203539,57.35313738,57.06598548,56.7339163,56.3647627,55.98736321,55.62671631,55.28454488,54.95457596,54.6352477,54.32389926,54.01852264,53.72107196,53.43088771,53.15222554,52.89074015,52.65221372,52.44549655,52.275003,52.13733672,52.02834285,51.95241237,51.91762184,51.92802935,51.98497078,52.09033683,52.25002309,52.47441094,52.76372956,53.09500036,53.45200821,53.83245572,54.22938101,54.64154785,55.0722742,55.52008764,55.97714926,56.4362332,56.89433421,57.34189544,57.76557553,58.14014949,58.45190681,58.70880113,58.93630169,59.15097387,59.32118552,59.42395356,59.46767948,59.47394083,59.47699179,59.50343892,59.56824494,59.67896944
United Kingdom,GBR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.91653877,64.85417078,64.8940031,64.88689725,64.71098558,64.40894958,64.07341523,63.72809008,63.41422043,63.13873026,62.86716614,62.62315528,62.4732012,62.43865853,62.48490142,62.61690089,62.84914332,63.14255583,63.44561209,63.74655852,64.0425291,64.36625523,64.76148338,65.18610478,65.48320544,65.57572925,65.59103379,65.57728741,65.50518775,65.40333897,65.25544178,65.06818793,64.88409602,64.7580724,64.71845208,64.74484262,64.79262198,64.84347027,64.93054446,65.06136736,65.22325425,65.39544953,65.57689162,65.7608117,65.9197814,66.08694826,66.25662336,66.34230171,66.31210068,66.19623027,66.02917715,65.77292988,65.40506442,65.04278222,64.74633517,64.48011513,64.22565094,63.98046709,63.76951161,63.59520936,63.48913802,63.42269132
Georgia,GEO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.8343973,63.41524955,63.15841778,63.03717619,63.00672719,63.0597145,62.83788875,62.31760656,61.88843192,61.61902684,61.74614901,62.15518574,62.56033643,62.96418015,63.37745839,63.80216968,64.21418771,64.61435105,64.98089787,65.28451482,65.53762274,65.7600128,65.96095918,66.13517834,66.25937667,66.33887864,66.40185567,66.45233897,66.47327403,66.40078568,66.15921087,65.805986,65.42143052,65.01834906,64.66789238,64.43342075,64.31305542,64.28221831,64.34430955,64.52476226,64.76156178,64.98646453,65.18832516,65.33912818,65.48535991,65.70771877,66.03083352,66.48026652,67.03355944,67.55293727,67.88620609,67.97912793,67.8583182,67.56252769,67.14638861,66.66808534,66.16672545,65.69529945,65.27131146,64.89417859,64.59135264,64.34894544
Ghana,GHA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.05516595,51.54716629,51.01361837,50.57052311,50.24973181,49.99319406,49.778354,49.62747775,49.5252521,49.46750847,49.46587888,49.5589495,49.72959771,49.94469346,50.20374577,50.49395446,50.81387094,51.12552811,51.38947906,51.58936406,51.76421339,51.90791798,51.95562153,51.91328553,51.68355613,51.31641573,50.96605047,50.69465944,50.56503766,50.5554529,50.62159068,50.71604099,50.91254082,51.23354525,51.61561597,52.05072013,52.51417009,53.02794243,53.5930818,54.1010158,54.52694521,54.96186368,55.40631504,55.81128806,56.17911561,56.49883178,56.7834044,57.06160327,57.31701321,57.52421108,57.65993558,57.73765002,57.78981176,57.83798985,57.90402686,58.00325026,58.15473568,58.36880539,58.58696064,58.78113392,59.01287931,59.26835602
Gibraltar,GIB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.95101162,66.21322439,66.17151333,66.02035445,66.02347197,65.96959368,65.857744,65.76835549,65.76661005,65.77413375,65.64924115,65.39029887,65.13925996,64.99319604,64.92071206,64.97157974,65.0657813,65.08919591,65.14130244,65.28059263,65.47121877,65.68583226,65.67404636,65.42713568,65.21988328,65.12057752,65.15470427,65.32434918,65.53392857,65.88352144,66.40187429,66.85687818,66.92150677,66.61626964,66.26468486,66.04162487,65.98221268,65.9513487,65.84827486,65.76158582,65.76428816,65.96922855,66.09124317,65.97293382,65.84308399,65.72344841,65.86169602,66.25716762,66.5756534,66.63367782,66.26415456,65.8044572,65.56693978,65.30807442,64.88506101,64.39828411,63.94441885,63.54211398,63.20601568,62.94381301,62.72681413,62.46652076
Guinea,GIN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.64180088,56.59413566,56.51460441,56.38915307,56.15573209,55.98799919,55.96235939,55.92992312,55.88899409,55.83063714,55.74081074,55.61203159,55.44920969,55.26066615,55.05050007,54.82053149,54.57331029,54.31231139,54.04597282,53.78462576,53.54645354,53.34354101,53.16699388,53.01019977,52.87725507,52.77242224,52.69121448,52.61905032,52.54305358,52.44569267,52.34465474,52.24898309,52.13500932,52.0263096,51.92921839,51.86152973,51.81195701,51.51411698,51.20786933,51.09959184,50.92140223,50.54812398,50.34791306,50.47855714,50.59652681,50.66874709,50.78727309,51.00896541,51.27267113,51.52961839,51.77829905,52.04963814,52.34372248,52.62718411,52.92284538,53.21154996,53.4605986,53.69749669,53.94249775,54.21173076,54.50383099,54.8107894
"Gambia, The",GMB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.38917699,56.56004177,56.65641749,56.60306306,56.36549986,56.082217,55.85448757,55.6621246,55.49783532,55.34797069,55.21072605,55.08605747,54.96478035,54.84373701,54.57040127,54.15803977,53.76118957,53.37457473,52.99915004,52.63581503,52.28041757,51.91971149,51.57366141,51.24119649,51.0499231,51.0013628,50.94720916,50.89074801,50.84098552,50.80176487,50.76663763,50.73006342,50.69260814,50.65117647,50.59978895,50.54777807,50.51568718,50.5069848,50.51169122,50.54468353,50.6182441,50.72082555,50.84742868,50.95325991,51.02017398,51.08159757,51.1426441,51.20536285,51.27155849,51.32930874,51.37739867,51.43110441,51.51202272,51.6453834,51.83232763,52.04669408,52.28653652,52.55519161,52.86665326,53.22273832,53.61960688,54.06125688
Guinea-Bissau,GNB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.33024042,58.01082991,57.39503506,56.73768864,55.58413868,54.15814057,53.26429694,53.15785343,53.53858652,53.57934747,53.6210255,53.64267374,53.61716587,53.94684708,53.9799912,53.49302759,52.6231213,51.53481469,50.44657217,50.0975233,50.01121518,49.53997659,49.08164697,48.66439438,48.31385807,48.04163593,47.84599438,47.71824456,47.64980047,47.63456716,47.68412116,47.95214194,48.38731279,48.78472994,49.17590309,49.61167073,50.07528902,50.54254296,50.97933316,51.3842818,51.77913781,52.14895258,52.46848451,52.7327294,52.95614209,53.12255271,53.23608833,53.33687217,53.45408909,53.60122525,53.76652488,53.92764651,54.08362288,54.24197579,54.41315911,54.61370805,54.84732917,55.13522126,55.47375276,55.834346,56.21737073,56.62610319
Equatorial Guinea,GNQ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.05383933,55.83873711,55.64831165,55.48463349,55.4770263,55.60939563,55.73798492,55.84404003,55.8959104,55.81660112,55.63770882,55.4592621,55.30223145,55.15105662,54.98548485,54.7896555,54.54611331,54.31760982,54.13441677,53.96331113,53.81165522,53.67082,53.53596777,54.03793386,54.93282718,55.44229463,55.60926863,55.52596747,55.31139181,55.05112958,54.77984058,54.51569671,54.27105057,54.05585158,53.89237248,53.79823644,53.76605164,53.78684545,53.85281722,54.00207777,54.12787583,54.29959939,54.69102545,55.23793785,55.86170593,56.47103448,56.98349104,57.35525753,57.58431272,57.69302261,57.71606757,57.83967681,58.0549925,58.19882133,58.26396733,58.24786391,58.15748719,58.03804937,57.95732151,57.96772826,57.97762411,58.08562493
Greece,GRC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.35112968,65.26167311,65.19538849,65.12215088,65.01405408,64.82972682,64.57859545,64.32384836,64.10741278,63.95065175,63.8403424,63.75394133,63.66691067,63.56397531,63.43524824,63.263528,63.07856815,62.95052807,62.89439988,62.91659243,63.0444706,63.28655162,63.62851853,64.0269438,64.45150714,64.90566218,65.35765402,65.77301756,66.14117096,66.47667411,66.78956694,67.06190137,67.29209207,67.4892096,67.69071164,67.91866686,68.11396225,68.23724939,68.31703532,68.34866894,68.30988895,68.19157995,68.0128623,67.81613028,67.60757818,67.35124272,67.1259596,66.99044786,66.81913558,66.54351826,66.18260029,65.7735957,65.4086243,65.11616124,64.86264321,64.6449623,64.42276475,64.20935542,64.0303235,63.84840814,63.64119913,63.43163212
Grenada,GRD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,47.2065222,46.87526289,46.65337526,46.4681444,46.30684438,46.16852972,46.07111012,46.04123201,46.12367689,46.33695378,46.94617082,47.9946212,49.11809172,50.16319922,51.10557427,51.92661967,52.60253873,53.14211267,53.56093539,53.8585918,54.15052063,54.7213602,55.47809332,56.08521388,56.54399807,56.81027283,56.80423815,56.60919397,56.40659808,56.25856648,56.16071158,56.27217867,56.47862233,56.58490991,56.63103107,56.74658851,56.90468356,57.10408011,57.44397363,57.868821,58.35691414,59.06444126,60.03963744,61.08745632,62.10799286,63.07554862,63.94565178,64.70066995,65.33381935,65.84841434,66.25101939,66.50220157,66.63862828,66.73721295,66.80200894,66.84470854,66.78183819,66.6297278,66.47146211,66.3075939,66.18066843,66.0845839
Greenland,GRL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.24604657,53.84776432,53.48860686,53.07136593,52.59084068,52.10306443,52.09287771,52.58889507,53.13410141,53.6712276,54.19789362,54.87747155,55.81577471,56.93050213,58.20252227,59.66978973,61.3669834,63.04409015,64.53532794,65.88125358,67.21250948,68.56534469,69.77659181,70.75542475,71.42341487,71.77189027,71.85054209,71.69599159,71.35620139,70.90969918,70.35648123,69.78035305,69.25970819,68.75224384,68.27766358,67.99372619,67.89045747,67.83242973,67.82752016,67.89498543,68.07899046,68.34852623,68.65199328,68.95563958,69.2452432,69.5440083,69.83242682,70.09240319,70.30003093,70.43956628,70.59235861,70.77859205,70.93872612,71.05760488,71.11567848,71.11433146,71.07089205,70.95883063,70.76576496,70.48837396,70.11146511,69.65311239
Guatemala,GTM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.12823398,51.06106306,51.05545562,51.11511221,51.19972399,51.26778363,51.32624563,51.39215329,51.46390299,51.52212745,51.55976996,51.55854944,51.52400383,51.46977126,51.45615168,51.48194452,51.49205945,51.48188273,51.44798211,51.40494462,51.34961569,51.28565652,51.15132848,50.99670216,50.92947292,50.91974658,50.93076857,50.94489913,50.96222892,50.99462777,51.05841308,51.13965492,51.23356279,51.34758725,51.47227997,51.61074544,51.76882823,51.94841427,52.15746199,52.37944034,52.572058,52.7645444,53.01982383,53.35028545,53.74743925,54.18545104,54.65228441,55.14747029,55.66620964,56.20736018,56.76845087,57.33427148,57.88584657,58.42455921,58.93760492,59.41952016,59.89582226,60.3587532,60.79054191,61.21217064,61.67088408,62.16985409
Guam,GUM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.6985126,59.47815493,59.5471573,59.79687388,60.06003523,60.1806741,60.11370437,59.89338764,59.61573511,59.40035131,59.27180068,59.28236009,59.47799386,59.84121977,60.33319805,60.88261165,61.3887262,61.82626645,62.26297293,62.6378265,62.82529061,62.91925932,63.12199572,63.48133186,63.99803093,64.63258619,65.24754534,65.75131085,66.11223409,66.3738684,66.3229992,65.94808138,65.57905471,65.28710123,65.07736273,64.92897784,64.81917503,64.76122594,64.73667548,64.71132296,64.60741319,64.44263528,64.32910419,64.30486275,64.40483159,64.63156166,64.95187491,65.35306667,65.79167033,66.20275854,66.23692429,65.91859897,65.5274893,65.10529529,64.692453,64.25037803,63.79312905,63.34679667,62.94715375,62.57264684,62.34171044,62.2447723
Guyana,GUY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.58858582,49.32275451,49.13616723,49.01265178,48.93951247,48.89185375,48.85946436,48.84518442,48.85753776,48.89990868,48.96595093,49.17198193,49.52842373,49.943654,50.42235975,50.95639088,51.5398728,52.15825779,52.79365243,53.42438338,54.03421208,54.73626562,55.52387421,56.26367838,56.94446055,57.55748566,58.09646744,58.56020416,58.94508537,59.24581981,59.47131405,59.68318625,59.84727476,59.93606709,59.99585082,60.01560485,59.99372322,59.93444216,59.84843329,59.75450321,59.67299957,59.62402418,59.62909209,59.77366722,60.06243881,60.42741365,60.90358566,61.4619677,62.0333488,62.60319358,63.15471403,63.66546632,64.12504066,64.41741965,64.54783888,64.63469712,64.6763151,64.669729,65.19450958,65.37214884,65.0810585,65.12266847
High income,HIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.50597037,62.3660573,62.41178224,62.52399379,62.58252667,62.58473458,62.65889916,62.76643271,62.84715141,62.96277052,63.08673291,63.23045682,63.37413965,63.53366429,63.70467254,63.8871873,64.08728001,64.28850535,64.50557943,64.74328851,65.01095327,65.29375203,65.60040526,65.95158013,66.24664753,66.43425419,66.5756003,66.69238119,66.75231943,66.80022548,66.85178557,66.87139018,66.86829702,66.8728432,66.89414135,66.93039985,66.98050124,67.03104864,67.08057498,67.12631829,67.16545602,67.18729961,67.21197029,67.25367198,67.2941615,67.32750745,67.3632884,67.3937212,67.38467486,67.33733516,67.28766953,67.17985466,66.96570683,66.70419038,66.44860942,66.23282412,65.99795814,65.74769047,65.53200268,65.31069569,65.07464667,64.85711452
"Hong Kong SAR, China",HKG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.3727116,55.72763249,55.4188709,55.4057511,55.56111465,55.80780999,56.14800803,56.59411338,57.17615843,57.93165968,58.8532976,59.82722307,60.77701814,61.75493311,62.74583806,63.73316346,64.681991,65.61197521,66.55806138,67.42234497,68.10026505,68.50562711,68.70792089,68.86413828,68.99720656,69.08449871,69.24147487,69.5340603,69.85475455,70.15028401,70.36668289,70.48780043,70.57420865,70.67758951,70.81207618,70.95442098,71.07450315,71.19169364,71.32930776,71.51810281,71.77424662,71.97314756,72.09874888,72.29436503,72.61280493,73.01854027,73.43329654,73.76271262,74.0121126,74.23134795,74.44204033,74.52691776,74.33186205,73.93823877,73.44394175,72.90216536,72.23110178,71.4332143,70.63561653,69.80855366,68.99599818,68.22305617
Honduras,HND,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.89602464,49.57426138,49.30635439,49.11150377,48.97850389,48.91065607,48.89365524,48.90079339,48.92626026,48.96312294,49.0070804,49.05364478,49.10023459,49.15069988,49.23370166,49.29281839,49.29298905,49.28205103,49.26976584,49.26552866,49.27731413,49.30564477,49.35025414,49.41366569,49.4948227,49.59328285,49.71289877,49.85692784,50.04018845,50.26697428,50.53687401,50.84854155,51.18247761,51.53095674,51.89536089,52.27510035,52.66251037,53.04725077,53.45229013,53.84527505,54.20837574,54.58454372,54.97886546,55.39598304,55.84539467,56.33161934,56.85067526,57.40132264,57.98162551,58.58321597,59.19460959,59.81031381,60.42585918,61.04278961,61.66847788,62.2829746,62.86554067,63.41206182,63.91744998,64.38165571,64.81576382,65.22866448
Heavily indebted poor countries (HIPC),HPC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.80597169,53.70133371,53.59224757,53.45484975,53.28978272,53.13738992,53.00739061,52.87948742,52.75182862,52.62162793,52.48526519,52.33993614,52.18289775,52.0450995,51.94586117,51.85699886,51.76459285,51.67530317,51.60282203,51.5282412,51.43389554,51.33830727,51.25992065,51.2061616,51.15469591,51.09139303,51.03042109,50.97700883,50.94118767,50.91533915,50.89198671,50.89298209,50.91721826,50.93025457,51.01378529,51.11855612,51.12689626,51.11881339,51.16761266,51.24927785,51.33268644,51.42869525,51.5319543,51.64881386,51.77747069,51.91008692,52.03649335,52.1274987,52.23232931,52.36676342,52.4882747,52.62362791,52.76508388,52.91019074,53.0939405,53.28353123,53.48244359,53.70617712,53.92667711,54.14335734,54.37819735,54.62643923
