Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Congo, Dem. Rep.",COD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89142805,23.72624311,30.31349366,15.00000019,32.88921844,17.5419909,15.56479089,13.05425268,13.64550284,30.03091314,26.60690111,29.37042192,26.26316109,41.07014126,44.74449239,36.13309155,49.63645614,45.68252753,37.54870238,41.02008384,41.85796128,31.60686316,31.96876806,39.04085744,37.36620089,29.36749294,29.8868058,40.09548186
"Congo, Rep.",COG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,85.60716676,83.66120209,62.95171441,57.8475221,56.44901093,53.08640883,51.10701107,55.82194449,57.23474277,56.89408238,57.76314474,52.64936213,51.78744928,43.37747517,59.47473385,63.74695864,66.55574043,65.26595745,61.06908724,48.62745098,60.12763596,76.09377884,68.50704225,51.76426426,45.62336985,56.00535641,53.66853395,38.62088635,40.42488619,34.8288073,19.04199475,28.04995447,16.44860896,31.33982371,74.21922717,63.6079341,59.94944987,60.16154016,72.62403269,59.10411923,43.61273719,53.31245423,53.93964559,76.04941174,50.83840588,44.54780851,48.13663352,80.10123467,59.70556813,71.07245358,55.53666287,50.98000997,39.36240733,40.06852281,51.08226429,79.96545702,85.77826385,55.16176965,49.00619337,53.16332288,42.40951379,37.15729322
Colombia,COL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.75743288,13.82979718,12.22731175,12.35039437,12.65162081,9.709363841,14.34672853,10.34152229,12.81127062,13.00927252,14.55471198,16.01683281,12.79810563,12.66408949,15.63042831,14.01157222,13.89501569,13.19876709,13.79854797,13.44513075,15.59700595,15.41815427,15.19093837,13.24030323,12.46395774,12.5253253,11.99338947,12.91588059,13.85663438,13.81905844,15.91514135,14.43537919,17.09303665,20.99297616,20.91917562,20.96348743,20.84464548,20.75552435,20.90157222,17.80270056,16.75194575,18.51397603,18.16706954,19.94088381,19.09267551,20.45165376,21.91276821,20.66575497,21.05805428,18.73163282,17.92375841,20.19391848,20.02394574,19.90020908,20.85271653,22.71055261,21.48551371,20.13762519,20.63503312,21.69049533,20.4133495,24.44258498
Comoros,COM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,26.91973147,26.92019343,26.92091423,26.9213914,26.92059873,26.92094455,26.92088905,26.92087778,26.9207587,26.92113501,26.92057793,26.92092308,26.92085309,26.92103745,26.92122489,26.9208337,26.92135571,26.9207384,26.92098658,26.92120402,26.92116449,26.92096808,26.92094232,26.92082925,26.92103594,26.92112825,26.92109523,24.18083725,27.99717913,28.58498365,29.91123233,30.04458014,31.8645497,30.19490806,29.55935102,27.66875376,26.45998414,28.26304247,30.08713035,29.4946179,28.05818251,31.47040711
Cabo Verde,CPV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,66.97581383,70.69524976,79.18849144,77.80882119,77.70039912,79.18280638,75.44266185,65.73357786,59.4939626,62.21234741,68.81961456,64.38989577,66.65688238,47.04560093,56.5171425,60.37859869,55.2908103,58.53761985,59.08526088,59.99307434,60.51338982,62.35430961,68.54474558,67.40402964,69.56299692,66.5664794,72.68449197,66.20682867,63.08841119,56.95978354,61.76802794,64.32991022,59.84533757,54.84664594,60.68530006,59.15864667,59.96217272,67.38035354,67.9984228,65.25786357,59.84175454,58.00988199
Costa Rica,CRI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.07585904,25.05717491,26.04970488,27.12825015,28.56825802,33.1882381,30.77371657,31.21992207,32.45557634,31.95232734,34.57889599,37.10522785,36.60507802,36.8731792,48.12079608,38.54777881,34.91071601,36.33477341,36.03145066,37.19335821,36.81902092,48.17618039,42.16487168,36.7828696,33.97153197,32.47613427,30.49522,35.76648647,35.81117324,38.73180458,41.09489586,38.03356927,40.81448325,43.31511294,42.11264933,41.64516005,44.04517099,46.00412978,48.07518019,44.98074802,43.59460135,40.34418622,41.18940913,42.65599462,43.04882373,45.75814153,46.5005195,45.87445834,47.59505206,35.1270127,34.68267834,36.16667563,35.39722196,33.47476123,33.82832677,30.75790407,30.91838188,32.3092706,33.20683124,31.43520846,28.56967752,34.47457284
Caribbean small states,CSS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,44.18117869,44.18288979,44.18319227,44.17768675,44.17194481,44.19018036,44.19144587,44.18470397,44.15015721,44.14323653,44.28135525,44.19777504,44.1509963,43.97742526,44.10863155,44.97195013,43.77987037,43.9171025,43.10957047,44.76466329,40.87544801,29.06493683,18.22860037,15.72162023,14.53618291,15.90690576,17.31197254,17.83023096,18.25201876,17.33145317,16.9459585,16.1266192,13.20224468,13.63519882,15.28963694,18.34333098,18.47455956,17.6312498,24.34961509,15.45425258,17.72167641,21.85679084,20.35520433,20.22346658,17.19028963,14.46639046,12.28630842,11.67153669,12.56071964,10.60737905,7.514531634,45.13027623
Curacao,CUW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.41517482,81.16485859,85.19568041,97.27278354,84.01832772,88.3926786,99.83429518,102.0447367,91.9139943,88.74594535,80.24052144,76.30827959,80.82049378,,,,
Cayman Islands,CYM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.41476662,45.52927357,45.35622811,46.21980193,
Cyprus,CYP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,56.69259635,62.62354908,67.76175102,62.92201839,63.76627067,63.06720982,63.3219216,64.24041496,63.97466377,67.1003386,58.83146511,48.42276167,50.26963306,53.50468391,59.87415974,57.107644,57.0942541,60.64004708,47.92500107,48.08666769,67.62724672,70.64128963,70.57735073,66.2122626,64.28286274,67.53209845,63.64022395,61.2360305,56.24252255,57.01380629,56.22496257,56.37059908,58.01605326,62.84411604,54.0687199,58.56717342,57.16304828,57.06589236,59.62961021,64.89265249,67.25912892,68.53804623,74.17687642,73.56066029,75.46205323,82.76696163,83.69550718
Czechia,CZE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.57439265,32.8438744,38.65356351,38.81253595,38.23428015,43.27635178,42.96432154,44.39037779,42.36431571,43.23889705,49.95534908,50.1559443,46.33052172,48.24548106,56.43112009,59.48473354,62.15295843,63.67824812,60.79085103,54.45181472,62.48590613,67.04095169,70.88267001,70.36403543,75.6207076,74.61688537,71.47919071,71.50551299,71.00494736,67.89124334,63.19954823,69.77007832
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,16.58220097,16.28357598,16.1796327,16.34794913,18.71593475,18.79620545,20.29843151,20.12400332,19.54384946,21.39995013,23.23284683,24.04828745,23.51785523,23.28416629,24.51708733,24.97634643,21.65749114,21.00643729,21.43643522,22.91629816,23.02775102,24.15247824,22.69614467,20.26329467,20.9471728,21.58739793,22.14559327,24.28238534,25.17806614,26.4066172,30.67834943,30.21813177,28.3423107,29.03760677,30.51283525,32.85914059,36.01682124,36.5516593,37.72561447,33.10880596,37.30315083,40.14898499,40.20693474,39.66019884,39.00083008,39.32548626,38.69638311,40.07416227,41.2110119,41.0167969,37.38517603,41.71222322
Djibouti,DJI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.4582142,140.9935517,122.9421488,109.3079735,155.8696049,143.7788116,154.2212566,107.3489621,
Dominica,DMA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.95569812,56.08722785,62.70824745,54.0749716,53.56513391,52.85303488,51.41557244,48.89921213,65.10223842,60.46342783,57.15121287,61.75232035,77.76724437,,,
Denmark,DNK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,29.61402948,28.8088085,28.35609779,28.79330527,29.98370402,28.84984437,26.8147474,29.86675404,34.00487775,30.32997196,32.76955831,31.92494475,29.63456783,31.61488493,32.95309552,34.66895626,34.96503376,33.71173238,34.61588367,35.6561485,32.4981645,29.64906644,30.13956653,31.62491498,30.86704016,31.46404995,30.04758642,29.03871562,30.92859443,31.90264574,31.40388239,33.40560135,34.1125582,33.34876127,38.13668549,38.41408192,38.85249562,37.04329853,38.27933031,41.94761534,46.63668918,48.58531613,50.65243249,42.62896583,43.57704925,47.42564656,48.61047632,48.2213221,47.65077691,48.630054,46.74284826,47.90201313,50.41519194,51.57764639,48.5826383,52.52171418
Dominican Republic,DOM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.81321482,16.34306181,24.18395826,25.97789392,28.03237403,20.26798784,25.33794085,25.0096637,26.64257251,26.11133685,27.92966611,27.70569697,24.64323035,26.97417264,34.97255358,32.23510641,29.17573605,28.27745024,29.46607807,31.767482,34.06918522,29.00167299,24.63505818,24.36304362,30.01007426,30.83409545,26.4865444,32.53097716,36.87080714,38.80100488,38.58770577,43.01309581,43.66105123,41.61356437,40.94936835,38.67123776,37.75578114,39.01094963,41.60141843,41.32165117,43.80256795,38.61994772,37.99927275,42.29650503,40.2039463,33.32242058,35.54156637,35.18520867,37.4853166,29.5813545,33.32418387,34.80269059,33.80549602,31.51459739,30.34503269,28.40949542,27.67659173,26.54294008,28.50453508,27.94186288,25.99795939,30.98216499
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,67.14363171,67.50377104,20.81864668,36.82551514,29.43976253,25.83307835,24.653572,21.63176932,24.18725436,28.07075808,29.15266841,27.66377753,25.7268683,31.58976353,35.48977562,42.96559919,37.11867296,41.7403173,40.16873217,32.86574908,30.33846169,30.87774286,28.99807495,25.80231124,27.46636751,26.74218774,23.17195323,18.41210974,22.6037194,28.51405637,24.9370286,23.59976454,23.86948996,23.13893637,26.05371254,28.99622923,23.94469955,21.33760013,22.51609655,22.77899622,20.78862591,22.01685879,25.62963474,23.87594361,25.64819794,24.07340587,21.91932588,24.8699642,28.71117516,35.95267869,31.42211391,28.68618309,28.51443139,30.40092579,31.9266588,36.52335059,35.05318267,32.68917073,32.20434095,29.09410822,27.99530021,26.38603183
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,7.440761264,6.68304961,6.865558305,7.164071602,6.854339347,6.930409242,6.964801603,7.02164948,7.286765827,6.654017689,6.853120188,6.46211534,7.016076164,8.717000642,12.18974839,11.39548052,11.50970304,11.77999541,14.08225181,15.79185919,17.42584189,19.32798289,18.3620347,18.53162393,17.33508205,18.3560657,17.02171828,17.98600307,20.08894116,20.59222281,22.48184683,24.31547979,24.9519673,26.24569149,28.7739241,29.36842977,28.08373427,27.39939266,24.82331352,25.11494855,28.9799991,27.66394668,28.43752614,31.34946047,35.13063285,35.30752008,34.34491466,32.36679169,30.91059777,24.82638749,27.59188201,28.24756813,26.95332268,26.18221022,25.2410918,21.93794689,21.09822056,21.96942972,22.6501755,21.41878632,19.55528568,21.22655938
Early-demographic dividend,EAR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,12.04262857,12.58820975,12.6624682,12.27803915,12.05229509,12.5567774,12.78237383,12.87776816,13.93840808,16.12962531,18.86007215,18.61606426,20.21118247,20.17391653,19.21348329,20.30614451,20.78615963,20.75113595,20.15802777,19.14595249,17.31658717,16.27381271,16.95071569,18.55724117,19.76681663,19.44082529,20.21385095,20.9209804,20.31650607,20.44836748,22.52400182,23.07983812,23.6914636,23.53013422,22.38986985,23.57483268,23.10163414,24.29669958,24.28757281,26.36727692,27.10770151,28.00480551,28.63418957,30.25944039,27.04599257,27.21145987,28.54882486,29.09935394,28.93457485,28.65081198,26.77110831,25.20729782,26.22888205,27.9102159,26.45122521,23.81415775,26.88728491
East Asia & Pacific,EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.22679871,13.18000274,12.39769593,12.85707039,11.81048848,12.18126307,12.00039652,11.53562045,11.9081537,11.38722528,11.13470237,10.8776743,10.32652409,12.03347801,16.56487053,15.1442699,15.38569956,14.675182,13.69605962,16.96719302,19.48656625,19.56861694,19.26225227,17.89241655,17.84645717,17.06653466,13.41268902,13.56493039,14.38248277,15.81482851,16.95843703,16.46993996,16.32475163,15.88919584,16.65099417,18.09698722,20.02241844,21.10089117,19.75787865,19.11128033,21.55200817,21.71033585,22.49144213,23.88413163,26.67022251,28.64266082,30.96505444,31.62716829,32.5633724,26.07661849,29.0633978,30.6869141,30.27998591,30.87259379,30.60736165,27.28130636,25.50426365,26.73944183,27.60143616,26.28661624,24.0275412,26.41212977
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.99953507,21.56799151,16.8692577,40.436172,29.83368064,27.27204116,28.79615102,27.43767734,28.67381596,26.61443758,26.61565834,27.94999394,28.88171176,28.77536256,28.90307244,29.2124595,27.88287797,28.15456603,28.69229522,29.44951389,26.61833855,27.06854181,27.75177215,27.50775037,27.17876347,27.13888422,27.19393717,27.2804071,28.59911177,29.40957203,29.11906632,28.55673637,30.28301622
Europe & Central Asia,ECS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.45881655,20.23024421,20.16838988,21.85303132,26.23887749,23.49020079,25.26244533,25.17086278,23.97384465,25.4274518,26.98920568,27.39141735,27.23905174,26.89735285,28.224539,28.3128505,25.1183629,24.89247771,25.27365724,26.75071527,25.92452331,24.90583575,26.46889896,25.00403412,25.83814625,26.97008968,27.12407129,28.6816378,29.21224638,29.86542661,33.28700046,32.94874458,31.69782176,31.36876131,32.46334653,33.91073077,35.94851418,36.42520898,37.38189666,33.12123316,36.2493225,38.42096028,38.21796953,37.95625374,38.05770739,38.59092604,38.90163875,40.42235287,41.54148532,41.8815124,39.35132765,42.04941347
Ecuador,ECU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.36407199,10.15166537,10.79438963,9.956975442,10.14445815,10.29048109,11.1143692,12.03159257,13.91820741,12.10235721,13.0100254,16.69010861,15.55007756,16.65959706,18.75231955,19.3341564,17.97826833,18.13933341,18.56384611,18.17150327,17.8769831,15.29742785,17.75645447,15.31640238,15.68188013,16.03593842,17.48120101,22.36463579,23.65645047,24.82993222,21.83054027,21.5220564,20.67280351,23.13537759,23.49792943,24.62436736,21.942418,23.48226011,25.50315708,22.82370916,27.33716401,27.52231007,27.88417576,24.64323064,26.11089177,28.4816556,29.37670842,30.65537045,33.89330782,26.85574109,32.40828274,33.36903909,31.58630314,30.96786776,29.65631484,23.98565577,19.01654907,21.5889035,23.75744696,23.02845389,19.51730348,25.19764403
"Egypt, Arab Rep.",EGY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.82550519,19.74188602,19.51847087,23.58692667,24.87423687,20.1324211,20.48419417,19.11393404,17.46356833,16.53306613,17.09457771,17.78297835,17.37510773,18.16112084,31.29741777,35.54630083,27.91814575,31.36579008,33.93621159,42.97152461,42.86839928,43.49814111,37.86872105,34.21052632,31.96202532,27.88203753,22.22222222,22.7184466,35.22727273,32.33766234,32.56784969,35.37777778,30.91301222,30.09020619,28.05714286,27.69607843,26.19877942,24.89657766,25.71329158,23.30949285,22.81681858,22.33063842,22.67088942,24.38323353,29.58994436,32.60909935,31.56872268,34.82814178,38.63763261,31.59662253,26.58710426,24.68820655,24.31480265,23.35519243,22.67605634,21.66209747,19.90108511,29.30835735,29.36629558,25.73983954,20.65243382,20.27598171
Euro area,EMU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,19.5268218,19.28847817,19.34589306,20.56543546,24.60242198,22.31056518,24.18995138,24.06618568,23.04487681,24.77562587,26.85741122,27.73793129,27.30561018,26.55787897,27.71673971,27.88490418,24.0538331,23.97744729,24.51142033,25.95674765,25.46170337,25.33229572,24.7316924,23.49691132,24.77695353,26.23103423,26.357998,28.26706043,29.15327866,30.05411748,34.34955569,33.67499621,32.06338694,31.63071576,32.95621634,34.89595809,37.26128223,38.15961073,38.85060414,33.44572069,37.59900272,40.38987662,40.75381534,40.34990989,40.64814353,41.54823311,41.12296016,42.85890167,44.03104683,44.73360304,41.67187926,45.38332567
Eritrea,ERI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.95358302,71.50331072,82.86211529,82.93460925,87.38374994,85.79995387,80.09308209,86.72482863,58.21074133,61.2556706,64.80898282,67.56549646,59.79550787,54.9403177,38.36133666,28.78770695,26.1321934,23.44351776,31.09308886,29.23895286,,,,,,,,,,
Spain,ESP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,13.69091857,12.88091602,13.84165602,14.78560189,18.5108462,16.7101532,17.51063062,15.91174418,13.84567385,14.13184287,17.26981457,19.09673719,19.55131556,20.69320585,20.23837064,20.00188504,17.15001666,18.59511725,19.41069483,20.78180602,19.88593508,19.71782143,19.79029323,19.24100637,21.3333433,22.94827481,23.21285847,25.49646811,26.55950704,28.28495794,31.51897581,30.1355363,28.54518432,27.83478298,29.11219787,29.78302854,30.93583231,31.76286494,30.35940087,23.93318015,26.97656121,29.25820883,29.38995484,29.02436324,30.37028572,30.57234448,29.87742503,31.52649653,32.42987759,31.9669887,29.34322252,33.44828901
Estonia,EST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.18612627,71.69819319,80.6689785,83.20389002,74.25034567,64.86821585,65.20502374,65.3623357,65.61458694,68.8988724,70.50379652,73.37645636,71.38902848,70.29679871,55.90037147,68.62890789,80.78818842,84.55213415,81.88466433,78.37604185,73.50169126,73.40115901,71.7538683,71.59639824,69.86984384,69.19247571,78.66139747
Ethiopia,ETH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.54608221,31.63060598,28.98771352,29.09946424,30.29281055,27.0869723,23.47426268,22.82669908,20.8753244,16.8789127,16.66267677
European Union,EUU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.03934918,19.70949368,19.68771939,20.98691874,25.20889275,22.79691089,24.66365437,24.50160363,23.39962065,25.22906615,27.20876033,28.06082555,27.77108956,27.08813881,28.18705671,28.44357846,24.62387422,24.52280855,25.02032822,26.44501766,25.88260225,25.54974105,25.04765678,23.94370394,25.22939714,26.66688556,26.85583426,28.85634494,29.78209209,30.62836723,34.91704997,34.25525736,32.77799524,32.45162656,33.89706153,35.87181744,38.41858748,39.46446093,40.24819852,34.61483727,38.72661901,41.51054387,41.91119926,41.46130066,41.90706675,42.69643651,42.29094578,44.04429252,45.29327032,45.84914227,42.74865718,46.65339332
Fragile and conflict affected situations,FCS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89374269,17.82249435,23.90937761,26.21115989,28.02773603,30.70445559,30.30912013,30.70149292,31.33179344,31.14140304,29.4238856,27.30894077,29.83967139,29.34537709,31.44735734,31.45706698,31.17820253,28.84893214,31.1072165,30.24591627,29.33138885,28.53063534,29.28969756,28.07065829,29.20811115,28.25693102,24.32934081,23.70244129,24.49942697,27.20689354,28.16781782,21.95312083,24.45325206
Finland,FIN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,25.55131217,24.87435334,24.13719724,24.90348296,29.5340083,28.1989647,25.72105057,25.53868432,24.76561583,28.53495166,32.12407523,30.30971708,28.70125926,28.71502764,27.11372989,27.31908318,24.33605028,24.48018194,24.25217992,24.85126498,23.69529129,22.2188978,24.69745937,26.78396416,28.39259937,28.30876011,29.40254499,30.44392502,29.52836297,28.63547543,32.86378095,30.51276378,30.16445995,30.73496366,32.34482672,36.30584078,38.90929282,39.03149589,41.28432811,34.04237759,37.05000983,39.67918868,40.36222188,39.07625746,37.63128513,35.97558956,36.08804789,37.50359035,39.72338111,39.72475381,35.71035485,39.18772154
Fiji,FJI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,51.92639505,57.44318182,49.63175858,49.03694195,43.89555399,44.71285324,39.47458439,42.06251706,51.31015369,60.35527986,67.15656566,60.50440744,54.89319208,59.42517344,59.43660918,58.84730593,58.86114087,58.54652704,58.43202923,61.60037755,70.50919576,69.0430622,64.25221989,68.70586077,70.92113955,63.67261905,67.96665227,61.78746714,73.87306926,59.43270569,63.79350134,65.19624183,64.17464799,69.47495841,58.4780302,52.35229317,50.5272493,51.00609752,55.4866242,58.54958821,44.21715946,54.57689742
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.37989495,12.2639094,11.96007451,12.23155783,12.91074836,12.38517704,12.9898824,13.11742699,13.38922842,14.69572647,15.43779535,15.52727688,15.84732278,16.88125017,21.72548682,17.85853584,20.26469855,20.40240281,19.19567431,20.31767158,22.52008766,23.4410816,23.85369009,22.70350124,23.70634909,23.69217449,20.50452003,20.69538764,21.02549137,22.3436273,21.76032181,21.64879707,20.66105326,19.11254431,20.16591701,21.02320252,21.27367508,22.51030147,23.38027481,23.68438521,27.26627147,26.69347289,25.5409745,24.68586455,25.45617156,26.94765573,28.16836936,28.56749907,29.27769803,25.62690364,28.07949124,30.36923895,30.49903198,30.39931721,30.81211202,31.15907156,30.8526052,32.01321411,32.72428539,32.54941778,29.41359525,31.39091596
Faroe Islands,FRO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.95927162,51.73001144,59.2097941,53.34016797,49.55942979,61.48590603,49.71354469,58.91594807,55.59518948,57.37655994,57.52144765,53.20215454,50.46056946,53.41197984,64.59902557,58.61932025,52.72825103,52.39417913,50.01636903,50.87360878,54.05616147,52.70426145,49.14389765,52.2089841
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,84.31924883,,,,,,,,,,,,73.28781683,83.66360125,88.14236135,82.50241807,78.2769186,72.61773605,76.49072979,71.73157203,76.02864164,78.18957192,75.8035639,77.24092152,76.19149241,85.9688058,86.91576348,82.123302,82.19035816,81.47112578,82.86392421,74.03154434,78.23146963,72.98082977,71.06329234,65.37673136,73.47087379,65.29411765,69.67323377
Gabon,GAB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.62720952,31.66281203,30.76839967,45.3936621,35.95148158,37.2972973,39.56952642,48.05390719,49.24551461,54.0508644,37.98881833,52.33111323,72.25788018,57.66602731,43.26069411,47.90224913,46.09929078,51.2605042,46.92136499,37.40304065,31.63017032,40.69556932,39.666919,43.54252109,40.20048837,57.28090636,54.70433528,45.21950723,41.79143678,41.19805316,30.85894113,33.27147925,33.79328923,34.54842303,38.25104682,35.74769716,33.00765586,37.23225371,48.568431,38.1189481,32.66975223,29.36338076,32.15018184,28.37317371,26.72838186,23.94092708,28.07759274,26.60387458,26.79916058,31.33284524,31.49417035,28.75400521,31.3924675,33.27763027,28.99943662,27.91777295,26.09803377,24.84198647,22.73752121,21.99701622,22.55523445,16.84617654
United Kingdom,GBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.95916696,20.52168091,20.72394569,24.75315164,31.62499575,27.07837363,29.10231209,28.93620902,26.66623031,26.9819362,24.40292435,23.1268666,23.69998779,24.76850072,27.56509889,26.75179003,25.41136333,25.26493854,25.17824031,26.02400973,24.90870884,22.70963816,23.37164601,24.90478541,25.79634284,25.17603921,25.84394321,25.18051223,24.87876829,25.29780204,26.85091764,27.28479215,26.864538,26.14777621,26.35361412,27.36147718,29.36550345,27.41494328,29.0967727,27.96127541,30.24700738,32.06456393,31.51541435,31.60631006,30.46734882,29.28269577,30.60574825,32.12711894,32.76488938,32.87254707,28.87896913,28.721074
Georgia,GEO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.84507042,46.57534247,45.13888889,45.33333333,31.25,66.28686327,71.75014789,109.1305109,42.3267831,32.37034509,42.14284177,37.10793493,38.09628133,39.66692923,38.86855859,42.39984979,46.17764856,47.91181051,51.27055564,56.65450801,57.57511563,58.03490451,48.64783721,49.94455035,52.85905482,55.42598789,53.88013192,56.84038041,57.90658612,56.02606318,57.51246271,61.19701162,63.78087517,56.58430343,59.63428993
Ghana,GHA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.44303797,36.4516129,28.47011145,27.45454545,23.86731392,26.73942701,19.63109354,19.94680851,20.82352941,20.33983008,22.70916335,20.24,15.20426288,16.39531562,21.80257511,18.43649442,16.04351823,11.54707516,9.687410655,11.16150521,9.154765238,5.323162504,2.982036067,5.988980537,10.77058408,13.58935193,20.13559044,26.18552279,24.06211591,24.34325374,25.85028772,25.52480321,28.76764037,36.41520105,36.76251681,32.92664835,40.09276196,52.99154704,46.72819149,49.62676508,67.24617254,64.81283769,54.87299128,56.60810306,60.36700923,61.72229716,40.72932508,40.82923168,44.48476831,42.30287255,45.90109781,49.3588453,52.80881695,35.31853851,35.60465979,42.68956631,36.6837607,36.67149013,34.50362246,39.37520241,17.79581556,28.52239391
Gibraltar,GIB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,28.07241816,30.70374995,31.07455541,29.78596813,33.44178322,30.58558407,26.07327938,28.08384516,25.86251046,24.52537391,24.34507264,22.85398222,26.9239715,26.03353031,28.95784597,30.018247,28.97042449,25.18539567,25.8162429,35.11107283,45.56199246,47.57008061,42.54378614,47.29956289,43.20536258,53.35243189,53.53693264,53.95582379,50.08345339,50.94585499,82.46795119,56.59133532,48.77701601,43.37326389,68.06727267,68.06727267
